2018-08-24 08:44:11.568 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-08-24 11:09:59.426 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean -Building JPA container EntityManagerFactory for persistence unit 'default'
2018-08-24 11:10:00.565 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean -Initialized JPA EntityManagerFactory for persistence unit 'default'
2018-08-24 11:10:00.567 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'entityManagerFactory' of type [org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.585 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'entityManagerFactory' of type [com.sun.proxy.$Proxy36] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.598 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userDao' of type [com.warehouse.managerment.dao.sys.impl.UserDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.605 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userRoleDao' of type [com.warehouse.managerment.dao.sys.impl.UserRoleDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.607 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userServer' of type [com.warehouse.managerment.server.sys.impl.UserServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.629 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleDao' of type [com.warehouse.managerment.dao.sys.impl.RoleDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.630 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleServer' of type [com.warehouse.managerment.server.sys.impl.RoleServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.644 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userRoleServer' of type [com.warehouse.managerment.server.sys.impl.UserRoleServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.660 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleFunctionDao' of type [com.warehouse.managerment.dao.sys.impl.RoleFunctionDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.662 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleFunctionServer' of type [com.warehouse.managerment.server.sys.impl.RoleFunctionServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.673 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'credentialsMatcher' of type [com.warehouse.managerment.entity.shiro.CustomCredentialsMatcher] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.674 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'agentAuthRealm' of type [com.warehouse.managerment.entity.shiro.AgentAuthRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.708 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sessionIdCookie' of type [org.apache.shiro.web.servlet.SimpleCookie] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.710 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sessionManager' of type [org.apache.shiro.web.session.mgt.DefaultWebSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.724 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.751 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'formAuthenticationFilter' of type [org.apache.shiro.web.filter.authc.FormAuthenticationFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.769 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sysUserFilter' of type [com.warehouse.managerment.entity.shiro.filter.SysUserFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.776 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'util:map#2accdbb5' of type [org.springframework.beans.factory.config.MapFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:00.778 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'util:map#2accdbb5' of type [java.util.LinkedHashMap] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:01.425 [main] INFO  org.mongodb.driver.cluster -Cluster created with settings {hosts=[192.168.0.18:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2018-08-24 11:10:01.512 [cluster-ClusterId{value='5b7f7709ab508511d4824630', description='null'}-192.168.0.18:27017] INFO  org.mongodb.driver.connection -Opened connection [connectionId{localValue:1, serverValue:592}] to 192.168.0.18:27017
2018-08-24 11:10:01.517 [cluster-ClusterId{value='5b7f7709ab508511d4824630', description='null'}-192.168.0.18:27017] INFO  org.mongodb.driver.cluster -Monitor thread successfully connected to server with description ServerDescription{address=192.168.0.18:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[3, 6, 3]}, minWireVersion=0, maxWireVersion=6, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=3549721}
2018-08-24 11:10:01.624 [Thread-3] INFO  o.s.context.support.GenericApplicationContext -Closing org.springframework.context.support.GenericApplicationContext@6b419da: startup date [Fri Aug 24 11:09:58 CST 2018]; root of context hierarchy
2018-08-24 11:10:01.626 [Thread-3] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean -Closing JPA EntityManagerFactory for persistence unit 'default'
2018-08-24 11:10:01.629 [Thread-3] INFO  com.alibaba.druid.pool.DruidDataSource -{dataSource-1} closed
2018-08-24 11:10:30.902 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-08-24 11:10:30.919 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@35fc6dc4, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7fe8ea47, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@226a82c4, org.springframework.test.context.support.DirtiesContextTestExecutionListener@731f8236, org.springframework.test.context.transaction.TransactionalTestExecutionListener@255b53dc, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1dd92fe2]
2018-08-24 11:10:31.004 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [spring-application.xml]
2018-08-24 11:10:31.407 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate -Multiple Spring Data modules found, entering strict repository configuration mode!
2018-08-24 11:10:31.459 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [shiro.xml]
2018-08-24 11:10:31.495 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [spring-redis.xml]
2018-08-24 11:10:31.506 [main] INFO  o.s.context.support.GenericApplicationContext -Refreshing org.springframework.context.support.GenericApplicationContext@6b419da: startup date [Fri Aug 24 11:10:31 CST 2018]; root of context hierarchy
2018-08-24 11:10:31.788 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor -JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-08-24 11:10:32.505 [main] INFO  com.alibaba.druid.pool.DruidDataSource -{dataSource-1} inited
2018-08-24 11:10:32.505 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'dataSource' of type [com.alibaba.druid.pool.DruidDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:32.532 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:32.656 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'hibernateJpaVendorAdapter' of type [org.springframework.orm.jpa.vendor.HibernateJpaVendorAdapter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:32.674 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean -Building JPA container EntityManagerFactory for persistence unit 'default'
2018-08-24 11:10:33.826 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean -Initialized JPA EntityManagerFactory for persistence unit 'default'
2018-08-24 11:10:33.827 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'entityManagerFactory' of type [org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.845 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'entityManagerFactory' of type [com.sun.proxy.$Proxy36] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.858 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userDao' of type [com.warehouse.managerment.dao.sys.impl.UserDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.864 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userRoleDao' of type [com.warehouse.managerment.dao.sys.impl.UserRoleDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.866 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userServer' of type [com.warehouse.managerment.server.sys.impl.UserServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.887 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleDao' of type [com.warehouse.managerment.dao.sys.impl.RoleDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.889 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleServer' of type [com.warehouse.managerment.server.sys.impl.RoleServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.902 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userRoleServer' of type [com.warehouse.managerment.server.sys.impl.UserRoleServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.917 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleFunctionDao' of type [com.warehouse.managerment.dao.sys.impl.RoleFunctionDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.919 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleFunctionServer' of type [com.warehouse.managerment.server.sys.impl.RoleFunctionServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.935 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'credentialsMatcher' of type [com.warehouse.managerment.entity.shiro.CustomCredentialsMatcher] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.937 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'agentAuthRealm' of type [com.warehouse.managerment.entity.shiro.AgentAuthRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.967 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sessionIdCookie' of type [org.apache.shiro.web.servlet.SimpleCookie] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.968 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sessionManager' of type [org.apache.shiro.web.session.mgt.DefaultWebSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.979 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:33.996 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'formAuthenticationFilter' of type [org.apache.shiro.web.filter.authc.FormAuthenticationFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:34.014 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sysUserFilter' of type [com.warehouse.managerment.entity.shiro.filter.SysUserFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:34.020 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'util:map#2accdbb5' of type [org.springframework.beans.factory.config.MapFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:34.021 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'util:map#2accdbb5' of type [java.util.LinkedHashMap] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:10:34.643 [main] INFO  org.mongodb.driver.cluster -Cluster created with settings {hosts=[192.168.0.18:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2018-08-24 11:10:34.716 [cluster-ClusterId{value='5b7f772aab50852df8b72f10', description='null'}-192.168.0.18:27017] INFO  org.mongodb.driver.connection -Opened connection [connectionId{localValue:1, serverValue:593}] to 192.168.0.18:27017
2018-08-24 11:10:34.722 [cluster-ClusterId{value='5b7f772aab50852df8b72f10', description='null'}-192.168.0.18:27017] INFO  org.mongodb.driver.cluster -Monitor thread successfully connected to server with description ServerDescription{address=192.168.0.18:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[3, 6, 3]}, minWireVersion=0, maxWireVersion=6, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=3707989}
2018-08-24 11:10:34.831 [main] DEBUG o.springframework.data.mongodb.core.MongoTemplate -find using query: { } fields: Document{{}} for class: class java.util.HashMap in collection: assets
2018-08-24 11:10:34.878 [main] INFO  org.mongodb.driver.connection -Opened connection [connectionId{localValue:2, serverValue:594}] to 192.168.0.18:27017
2018-08-24 11:10:34.910 [Thread-3] INFO  o.s.context.support.GenericApplicationContext -Closing org.springframework.context.support.GenericApplicationContext@6b419da: startup date [Fri Aug 24 11:10:31 CST 2018]; root of context hierarchy
2018-08-24 11:10:34.912 [Thread-3] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean -Closing JPA EntityManagerFactory for persistence unit 'default'
2018-08-24 11:10:34.914 [Thread-3] INFO  com.alibaba.druid.pool.DruidDataSource -{dataSource-1} closed
2018-08-24 11:11:30.517 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-08-24 11:11:30.540 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@35fc6dc4, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7fe8ea47, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@226a82c4, org.springframework.test.context.support.DirtiesContextTestExecutionListener@731f8236, org.springframework.test.context.transaction.TransactionalTestExecutionListener@255b53dc, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1dd92fe2]
2018-08-24 11:11:30.620 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [spring-application.xml]
2018-08-24 11:11:31.013 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate -Multiple Spring Data modules found, entering strict repository configuration mode!
2018-08-24 11:11:31.052 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [shiro.xml]
2018-08-24 11:11:31.077 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [spring-redis.xml]
2018-08-24 11:11:31.090 [main] INFO  o.s.context.support.GenericApplicationContext -Refreshing org.springframework.context.support.GenericApplicationContext@6b419da: startup date [Fri Aug 24 11:11:31 CST 2018]; root of context hierarchy
2018-08-24 11:11:31.388 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor -JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-08-24 11:11:32.168 [main] INFO  com.alibaba.druid.pool.DruidDataSource -{dataSource-1} inited
2018-08-24 11:11:32.169 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'dataSource' of type [com.alibaba.druid.pool.DruidDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:32.204 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:32.322 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'hibernateJpaVendorAdapter' of type [org.springframework.orm.jpa.vendor.HibernateJpaVendorAdapter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:32.342 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean -Building JPA container EntityManagerFactory for persistence unit 'default'
2018-08-24 11:11:33.621 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean -Initialized JPA EntityManagerFactory for persistence unit 'default'
2018-08-24 11:11:33.623 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'entityManagerFactory' of type [org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.641 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'entityManagerFactory' of type [com.sun.proxy.$Proxy36] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.654 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userDao' of type [com.warehouse.managerment.dao.sys.impl.UserDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.662 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userRoleDao' of type [com.warehouse.managerment.dao.sys.impl.UserRoleDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.664 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userServer' of type [com.warehouse.managerment.server.sys.impl.UserServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.685 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleDao' of type [com.warehouse.managerment.dao.sys.impl.RoleDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.687 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleServer' of type [com.warehouse.managerment.server.sys.impl.RoleServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.708 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userRoleServer' of type [com.warehouse.managerment.server.sys.impl.UserRoleServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.730 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleFunctionDao' of type [com.warehouse.managerment.dao.sys.impl.RoleFunctionDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.732 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleFunctionServer' of type [com.warehouse.managerment.server.sys.impl.RoleFunctionServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.745 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'credentialsMatcher' of type [com.warehouse.managerment.entity.shiro.CustomCredentialsMatcher] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.746 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'agentAuthRealm' of type [com.warehouse.managerment.entity.shiro.AgentAuthRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.771 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sessionIdCookie' of type [org.apache.shiro.web.servlet.SimpleCookie] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.772 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sessionManager' of type [org.apache.shiro.web.session.mgt.DefaultWebSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.784 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.804 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'formAuthenticationFilter' of type [org.apache.shiro.web.filter.authc.FormAuthenticationFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.823 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sysUserFilter' of type [com.warehouse.managerment.entity.shiro.filter.SysUserFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.828 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'util:map#2accdbb5' of type [org.springframework.beans.factory.config.MapFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:33.830 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'util:map#2accdbb5' of type [java.util.LinkedHashMap] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 11:11:34.477 [main] INFO  org.mongodb.driver.cluster -Cluster created with settings {hosts=[192.168.0.18:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
2018-08-24 11:11:34.539 [cluster-ClusterId{value='5b7f7766ab50852c24a69d5a', description='null'}-192.168.0.18:27017] INFO  org.mongodb.driver.connection -Opened connection [connectionId{localValue:1, serverValue:595}] to 192.168.0.18:27017
2018-08-24 11:11:34.544 [cluster-ClusterId{value='5b7f7766ab50852c24a69d5a', description='null'}-192.168.0.18:27017] INFO  org.mongodb.driver.cluster -Monitor thread successfully connected to server with description ServerDescription{address=192.168.0.18:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[3, 6, 3]}, minWireVersion=0, maxWireVersion=6, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=3447978}
2018-08-24 11:11:34.669 [main] DEBUG o.springframework.data.mongodb.core.MongoTemplate -find using query: { } fields: Document{{}} for class: class java.util.HashMap in collection: assets
2018-08-24 11:11:34.726 [main] INFO  org.mongodb.driver.connection -Opened connection [connectionId{localValue:2, serverValue:596}] to 192.168.0.18:27017
